Year,Stand,Block,Plot,Canopy,Understory,Comp,SpPlant,SpObs,Origin,TotalGerms,SeedsAdded,TotalFails
2012,1064,AV061,H,CompPresent,CompPresent,4,control,ABAM,mid,1,0,
2012,1064,AV065,B,CompAbsent,CompAbsent,1,control,TSME,mid,1,0,
2012,1064,AV065,G,CompAbsent,CompPresent,2,control,ABAM,mid,1,0,
2012,1064,AV065,E,CompPresent,CompPresent,4,control,ABAM,mid,1,0,
2012,1198,AM162,B,CompAbsent,CompPresent,2,control,Tsuga sp.,mid,1,0,
2012,1198,AM163,B,CompPresent,CompPresent,4,control,Tsuga sp.,mid,1,0,
2012,1603,PARA1,A,CompAbsent,CompAbsent,1,control,ABAM,mid,1,0,
2012,1603,PARA1,D,CompPresent,CompAbsent,3,control,ABAM,mid,1,0,
2012,1603,PARA1,I,CompPresent,CompPresent,4,control,ABAM,mid,1,0,
2012,1603,PARA3,B,CompAbsent,CompPresent,2,control,ABAM,mid,1,0,
2012,1603,PARA3,G,CompAbsent,CompAbsent,1,control,ABAM,mid,1,0,
2012,1603,PARA3,F,CompPresent,CompAbsent,3,control,ABAM,mid,1,0,
2012,1603,PARA4,C,CompAbsent,CompPresent,2,control,ABAM,mid,1,0,
2012,1603,PARA5,H,CompAbsent,CompAbsent,1,control,ABAM,mid,1,0,
2012,1603,PARA5,C,CompPresent,CompAbsent,3,control,ABAM,mid,1,0,
2012,1650,HIGH4,C,CompPresent,CompAbsent,3,control,ABAM,mid,1,0,
2012,700,TO044,D,CompPresent,CompAbsent,3,control,TSHE,mid,2,0,
2012,700,TO045,G,CompAbsent,CompPresent,2,control,TSHE,mid,2,0,
2012,700,TO045,B,CompPresent,CompPresent,4,control,TSHE,mid,2,0,
2012,1064,AV062,A,CompAbsent,CompPresent,2,control,ABAM,mid,2,0,
2012,1064,AV064,I,CompPresent,CompPresent,4,control,TSME,mid,2,0,
2012,1198,AM162,G,CompAbsent,CompAbsent,1,control,Tsuga sp.,mid,2,0,
2012,1603,PARA1,F,CompAbsent,CompPresent,2,control,ABAM,mid,2,0,
2012,700,TO041,C,CompPresent,CompAbsent,3,control,TSHE,mid,3,0,
2012,700,TO045,G,CompPresent,CompAbsent,3,control,TSHE,mid,3,0,
2012,1064,AV064,D,CompPresent,CompAbsent,3,control,TSME,mid,3,0,
2012,1198,AM163,D,CompAbsent,CompPresent,2,control,Tsuga sp.,mid,3,0,
2012,1198,AM164,I,CompAbsent,CompPresent,2,control,Tsuga sp.,mid,3,0,
2012,1603,PARA2,H,CompAbsent,CompPresent,2,control,ABAM,mid,3,0,
2012,700,TO042,I,CompAbsent,CompAbsent,1,control,TSHE,mid,4,0,
2012,1064,AV061,C,CompPresent,CompAbsent,3,control,ABAM,mid,4,0,
2012,1198,AM163,I,CompAbsent,CompAbsent,1,control,Tsuga sp.,mid,4,0,
2012,700,TO042,D,CompAbsent,CompPresent,2,control,TSHE,mid,5,0,
2012,1064,AV063,C,CompPresent,CompPresent,4,control,TSME,mid,5,0,
2012,700,TO042,D,CompPresent,CompAbsent,3,control,TSHE,mid,6,0,
2012,700,TO043,E,CompPresent,CompAbsent,3,control,TSHE,mid,6,0,
2012,700,TO043,J,CompPresent,CompPresent,4,control,TSHE,mid,6,0,
2012,1064,AV063,H,CompPresent,CompAbsent,3,control,TSME,mid,7,0,
2012,1198,AM163,G,CompPresent,CompAbsent,3,control,Tsuga sp.,mid,7,0,
2012,1198,AM165,E,CompAbsent,CompAbsent,1,control,Tsuga sp.,mid,7,0,
2012,1198,AM164,H,CompPresent,CompAbsent,3,control,Tsuga sp.,mid,9,0,
2012,1064,AV064,H,CompAbsent,CompAbsent,1,control,TSME,mid,10,0,
2012,1198,AM165,J,CompAbsent,CompPresent,2,control,Tsuga sp.,mid,10,0,
2012,1198,AM165,A,CompPresent,CompPresent,4,control,Tsuga sp.,mid,11,0,
2012,1198,AM161,B,CompAbsent,CompPresent,2,control,Tsuga sp.,mid,13,0,
2012,1198,AM161,D,CompPresent,CompPresent,4,control,Tsuga sp.,mid,13,0,
2012,1198,AM161,G,CompAbsent,CompAbsent,1,control,Tsuga sp.,mid,16,0,
2012,1198,AM165,F,CompPresent,CompAbsent,3,control,Tsuga sp.,mid,20,0,
2012,1198,AM164,D,CompAbsent,CompAbsent,1,control,Tsuga sp.,mid,23,0,
2012,1198,AM162,G,CompPresent,CompAbsent,3,control,Tsuga sp.,mid,26,0,
2012,1198,AM162,B,CompPresent,CompPresent,4,control,Tsuga sp.,mid,34,0,
2012,1198,AM164,C,CompPresent,CompPresent,4,control,Tsuga sp.,mid,54,0,
2012,700,TO044,I,CompPresent,CompPresent,4,control,TSHE,mid,0,0,
2012,1064,AV061,D,CompAbsent,CompPresent,2,ABAM,ABAM,upper,2,50,48
2012,1064,AV063,A,CompPresent,CompPresent,4,ABAM,ABAM,upper,2,50,48
2012,700,TO041,J,CompPresent,CompPresent,4,ABAM,ABAM,upper,1,50,49
2012,1064,AV061,I,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,1,50,49
2012,1064,AV061,D,CompPresent,CompAbsent,3,ABAM,ABAM,upper,1,50,49
2012,1064,AV062,J,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,1,50,49
2012,668,NISQ1,A,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,668,NISQ1,D,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,668,NISQ1,B,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,668,NISQ1,E,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,668,NISQ2,C,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,668,NISQ2,F,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,668,NISQ2,C,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,668,NISQ2,F,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,668,NISQ3,A,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,668,NISQ3,D,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,668,NISQ3,B,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,668,NISQ3,E,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,668,NISQ4,A,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,668,NISQ4,D,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,668,NISQ4,B,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,668,NISQ4,E,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,668,NISQ5,C,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,668,NISQ5,F,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,668,NISQ5,B,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,668,NISQ5,E,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,700,TO041,B,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,700,TO041,G,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,700,TO041,E,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,700,TO042,A,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,700,TO042,F,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,700,TO042,B,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,700,TO042,G,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,700,TO043,C,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,700,TO043,H,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,700,TO043,C,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,700,TO043,H,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,700,TO044,D,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,700,TO044,I,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,700,TO044,B,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,700,TO044,G,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,700,TO045,C,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,700,TO045,H,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,700,TO045,A,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,700,TO045,F,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1064,AV061,I,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1064,AV062,E,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1064,AV062,D,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1064,AV062,I,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1064,AV063,A,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1064,AV063,F,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1064,AV063,F,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1064,AV064,D,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1064,AV064,I,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1064,AV064,C,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1064,AV064,H,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1064,AV065,A,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1064,AV065,F,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1064,AV065,C,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1064,AV065,H,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,668,NISQ1,E,CompPresent,CompAbsent,3,ABAM,ABAM,mid,18,50,32
2012,700,TO042,G,CompPresent,CompPresent,4,ABAM,ABAM,mid,15,50,35
2012,668,NISQ2,C,CompPresent,CompPresent,4,ABAM,ABAM,mid,14,50,36
2012,700,TO041,G,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,14,50,36
2012,1064,AV063,F,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,14,50,36
2012,668,NISQ4,D,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,13,50,37
2012,1064,AV064,H,CompPresent,CompPresent,4,ABAM,ABAM,mid,13,50,37
2012,668,NISQ5,B,CompPresent,CompPresent,4,ABAM,ABAM,mid,12,50,38
2012,1064,AV065,F,CompAbsent,CompPresent,2,ABAM,ABAM,mid,12,50,38
2012,1064,AV061,D,CompPresent,CompAbsent,3,ABAM,ABAM,mid,11,50,39
2012,1064,AV063,F,CompPresent,CompAbsent,3,ABAM,ABAM,mid,11,50,39
2012,668,NISQ5,E,CompPresent,CompAbsent,3,ABAM,ABAM,mid,9,50,41
2012,700,TO044,G,CompPresent,CompPresent,4,ABAM,ABAM,mid,9,50,41
2012,700,TO044,D,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,8,50,42
2012,1064,AV061,D,CompAbsent,CompPresent,2,ABAM,ABAM,mid,8,50,42
2012,700,TO042,B,CompPresent,CompAbsent,3,ABAM,ABAM,mid,7,50,43
2012,1064,AV062,E,CompAbsent,CompPresent,2,ABAM,ABAM,mid,7,50,43
2012,1064,AV064,C,CompPresent,CompAbsent,3,ABAM,ABAM,mid,7,50,43
2012,1064,AV065,C,CompPresent,CompPresent,4,ABAM,ABAM,mid,7,50,43
2012,668,NISQ3,E,CompPresent,CompPresent,4,ABAM,ABAM,mid,6,50,44
2012,700,TO041,E,CompPresent,CompAbsent,3,ABAM,ABAM,mid,6,50,44
2012,700,TO042,F,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,6,50,44
2012,700,TO043,H,CompPresent,CompPresent,4,ABAM,ABAM,mid,6,50,44
2012,700,TO044,B,CompPresent,CompAbsent,3,ABAM,ABAM,mid,6,50,44
2012,700,TO045,H,CompAbsent,CompPresent,2,ABAM,ABAM,mid,6,50,44
2012,668,NISQ1,B,CompPresent,CompPresent,4,ABAM,ABAM,mid,5,50,45
2012,668,NISQ3,D,CompAbsent,CompPresent,2,ABAM,ABAM,mid,5,50,45
2012,700,TO043,H,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,5,50,45
2012,700,TO045,A,CompPresent,CompPresent,4,ABAM,ABAM,mid,5,50,45
2012,1064,AV061,I,CompPresent,CompPresent,4,ABAM,ABAM,mid,5,50,45
2012,1064,AV063,A,CompAbsent,CompPresent,2,ABAM,ABAM,mid,5,50,45
2012,700,TO045,C,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,4,50,46
2012,1064,AV061,I,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,4,50,46
2012,1064,AV062,I,CompPresent,CompAbsent,3,ABAM,ABAM,mid,4,50,46
2012,1064,AV065,H,CompPresent,CompAbsent,3,ABAM,ABAM,mid,4,50,46
2012,668,NISQ3,A,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,3,50,47
2012,668,NISQ3,B,CompPresent,CompAbsent,3,ABAM,ABAM,mid,3,50,47
2012,668,NISQ5,C,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,3,50,47
2012,700,TO041,J,CompPresent,CompPresent,4,ABAM,ABAM,mid,3,50,47
2012,700,TO042,A,CompAbsent,CompPresent,2,ABAM,ABAM,mid,3,50,47
2012,700,TO043,C,CompPresent,CompAbsent,3,ABAM,ABAM,mid,3,50,47
2012,1064,AV064,I,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,3,50,47
2012,668,NISQ2,F,CompPresent,CompAbsent,3,ABAM,ABAM,mid,2,50,48
2012,668,NISQ4,B,CompPresent,CompAbsent,3,ABAM,ABAM,mid,2,50,48
2012,668,NISQ4,E,CompPresent,CompPresent,4,ABAM,ABAM,mid,2,50,48
2012,700,TO043,C,CompAbsent,CompPresent,2,ABAM,ABAM,mid,2,50,48
2012,1064,AV063,A,CompPresent,CompPresent,4,ABAM,ABAM,mid,2,50,48
2012,1064,AV065,A,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,2,50,48
2012,668,NISQ4,A,CompAbsent,CompPresent,2,ABAM,ABAM,mid,1,50,49
2012,700,TO041,B,CompAbsent,CompPresent,2,ABAM,ABAM,mid,1,50,49
2012,700,TO044,I,CompAbsent,CompPresent,2,ABAM,ABAM,mid,1,50,49
2012,700,TO045,F,CompPresent,CompAbsent,3,ABAM,ABAM,mid,1,50,49
2012,1064,AV062,J,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,1,50,49
2012,1064,AV062,D,CompPresent,CompPresent,4,ABAM,ABAM,mid,1,50,49
2012,1064,AV064,D,CompAbsent,CompPresent,2,ABAM,ABAM,mid,1,50,49
2012,668,NISQ1,A,CompAbsent,CompPresent,2,ABAM,ABAM,mid,0,50,50
2012,668,NISQ1,D,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,0,50,50
2012,668,NISQ2,C,CompAbsent,CompPresent,2,ABAM,ABAM,mid,0,50,50
2012,668,NISQ2,F,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,0,50,50
2012,668,NISQ5,F,CompAbsent,CompPresent,2,ABAM,ABAM,mid,0,50,50
2012,1603,PARA3,G,CompPresent,CompAbsent,3,ABAM,ABAM,upper,3,50,47
2012,1603,PARA4,G,CompPresent,CompPresent,4,ABAM,ABAM,upper,3,50,47
2012,1603,PARA5,I,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,3,50,47
2012,1603,PARA2,E,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,2,50,48
2012,1650,HIGH1,J,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,2,50,48
2012,1603,PARA2,J,CompAbsent,CompPresent,2,ABAM,ABAM,upper,1,50,49
2012,1603,PARA2,D,CompPresent,CompAbsent,3,ABAM,ABAM,upper,1,50,49
2012,1603,PARA2,I,CompPresent,CompPresent,4,ABAM,ABAM,upper,1,50,49
2012,1603,PARA3,B,CompPresent,CompPresent,4,ABAM,ABAM,upper,1,50,49
2012,1603,PARA5,B,CompPresent,CompAbsent,3,ABAM,ABAM,upper,1,50,49
2012,1603,PARA5,G,CompPresent,CompPresent,4,ABAM,ABAM,upper,1,50,49
2012,1650,HIGH1,E,CompAbsent,CompPresent,2,ABAM,ABAM,upper,1,50,49
2012,1650,HIGH2,E,CompPresent,CompAbsent,3,ABAM,ABAM,upper,1,50,49
2012,1603,PARA1,B,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1603,PARA1,G,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1603,PARA1,C,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1603,PARA1,H,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1603,PARA3,D,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1603,PARA3,I,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1603,PARA4,B,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1603,PARA4,G,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1603,PARA4,B,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1603,PARA5,D,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH1,E,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH1,J,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH2,D,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH2,I,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH2,J,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH3,A,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH3,F,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH3,B,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH3,G,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH4,C,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH4,H,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH4,D,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH4,H,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH5,E,CompAbsent,CompAbsent,1,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH5,J,CompAbsent,CompPresent,2,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH5,C,CompPresent,CompPresent,4,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH5,H,CompPresent,CompAbsent,3,ABAM,ABAM,upper,0,50,50
2012,1650,HIGH4,H,CompPresent,CompPresent,4,ABAM,ABAM,lower,18,50,32
2012,1603,PARA5,G,CompPresent,CompPresent,4,ABAM,ABAM,lower,3,50,47
2012,1603,PARA1,C,CompPresent,CompAbsent,3,ABAM,ABAM,lower,2,50,48
2012,1603,PARA2,I,CompPresent,CompPresent,4,ABAM,ABAM,lower,2,50,48
2012,1603,PARA3,G,CompPresent,CompAbsent,3,ABAM,ABAM,lower,2,50,48
2012,1603,PARA1,G,CompAbsent,CompPresent,2,ABAM,ABAM,lower,1,50,49
2012,1603,PARA2,E,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,1,50,49
2012,1603,PARA4,B,CompAbsent,CompPresent,2,ABAM,ABAM,lower,1,50,49
2012,1603,PARA4,B,CompPresent,CompAbsent,3,ABAM,ABAM,lower,1,50,49
2012,1603,PARA4,G,CompPresent,CompPresent,4,ABAM,ABAM,lower,1,50,49
2012,1603,PARA5,D,CompAbsent,CompPresent,2,ABAM,ABAM,lower,1,50,49
2012,1603,PARA1,B,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1603,PARA1,H,CompPresent,CompPresent,4,ABAM,ABAM,lower,0,50,50
2012,1603,PARA2,J,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1603,PARA2,D,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1603,PARA3,D,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1603,PARA3,I,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1603,PARA3,B,CompPresent,CompPresent,4,ABAM,ABAM,lower,0,50,50
2012,1603,PARA4,G,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1603,PARA5,I,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1603,PARA5,B,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH1,E,CompPresent,CompPresent,4,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH1,J,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH1,E,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH1,J,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH2,I,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH2,E,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH2,J,CompPresent,CompPresent,4,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH3,A,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH3,F,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH3,B,CompPresent,CompPresent,4,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH3,G,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH4,C,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH4,H,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH4,D,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH5,E,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH5,J,CompAbsent,CompPresent,2,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH5,C,CompPresent,CompPresent,4,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH5,H,CompPresent,CompAbsent,3,ABAM,ABAM,lower,0,50,50
2012,1650,HIGH2,D,CompAbsent,CompAbsent,1,ABAM,ABAM,lower,0,50,50
2012,1603,PARA4,B,CompPresent,CompAbsent,3,ABAM,ABAM,mid,23,50,27
2012,1603,PARA1,G,CompAbsent,CompPresent,2,ABAM,ABAM,mid,19,50,31
2012,1603,PARA5,I,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,19,50,31
2012,1603,PARA2,I,CompPresent,CompPresent,4,ABAM,ABAM,mid,17,50,33
2012,1603,PARA3,I,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,17,50,33
2012,1650,HIGH2,D,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,17,50,33
2012,1603,PARA3,D,CompAbsent,CompPresent,2,ABAM,ABAM,mid,16,50,34
2012,1603,PARA4,B,CompAbsent,CompPresent,2,ABAM,ABAM,mid,16,50,34
2012,1603,PARA4,G,CompPresent,CompPresent,4,ABAM,ABAM,mid,16,50,34
2012,1603,PARA1,C,CompPresent,CompAbsent,3,ABAM,ABAM,mid,15,50,35
2012,1603,PARA3,B,CompPresent,CompPresent,4,ABAM,ABAM,mid,15,50,35
2012,1603,PARA5,G,CompPresent,CompPresent,4,ABAM,ABAM,mid,15,50,35
2012,1650,HIGH3,B,CompPresent,CompPresent,4,ABAM,ABAM,mid,15,50,35
2012,1650,HIGH3,G,CompPresent,CompAbsent,3,ABAM,ABAM,mid,15,50,35
2012,1603,PARA2,J,CompAbsent,CompPresent,2,ABAM,ABAM,mid,14,50,36
2012,1603,PARA1,H,CompPresent,CompPresent,4,ABAM,ABAM,mid,13,50,37
2012,1603,PARA2,E,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,13,50,37
2012,1603,PARA2,D,CompPresent,CompAbsent,3,ABAM,ABAM,mid,13,50,37
2012,1603,PARA5,D,CompAbsent,CompPresent,2,ABAM,ABAM,mid,13,50,37
2012,1603,PARA5,B,CompPresent,CompAbsent,3,ABAM,ABAM,mid,13,50,37
2012,1650,HIGH5,C,CompPresent,CompPresent,4,ABAM,ABAM,mid,13,50,37
2012,1650,HIGH1,J,CompPresent,CompAbsent,3,ABAM,ABAM,mid,12,50,38
2012,1650,HIGH2,J,CompPresent,CompPresent,4,ABAM,ABAM,mid,12,50,38
2012,1650,HIGH2,E,CompPresent,CompAbsent,3,ABAM,ABAM,mid,11,50,39
2012,1650,HIGH3,F,CompAbsent,CompPresent,2,ABAM,ABAM,mid,11,50,39
2012,1603,PARA3,G,CompPresent,CompAbsent,3,ABAM,ABAM,mid,9,50,41
2012,1650,HIGH4,D,CompPresent,CompAbsent,3,ABAM,ABAM,mid,9,50,41
2012,1603,PARA1,B,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,8,50,42
2012,1650,HIGH1,J,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,8,50,42
2012,1650,HIGH2,I,CompAbsent,CompPresent,2,ABAM,ABAM,mid,7,50,43
2012,1650,HIGH5,H,CompPresent,CompAbsent,3,ABAM,ABAM,mid,7,50,43
2012,1650,HIGH3,A,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,6,50,44
2012,1650,HIGH5,J,CompAbsent,CompPresent,2,ABAM,ABAM,mid,6,50,44
2012,1603,PARA4,G,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,4,50,46
2012,1650,HIGH5,E,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,4,50,46
2012,1650,HIGH1,E,CompPresent,CompPresent,4,ABAM,ABAM,mid,3,50,47
2012,1650,HIGH1,E,CompAbsent,CompPresent,2,ABAM,ABAM,mid,2,50,48
2012,1650,HIGH4,H,CompPresent,CompPresent,4,ABAM,ABAM,mid,2,50,48
2012,1650,HIGH4,C,CompAbsent,CompPresent,2,ABAM,ABAM,mid,1,50,49
2012,1650,HIGH4,H,CompAbsent,CompAbsent,1,ABAM,ABAM,mid,1,50,49
2012,700,TO043,B,CompPresent,CompAbsent,3,TSHE,TSHE,upper,8,50,42
2012,700,TO042,E,CompPresent,CompAbsent,3,TSHE,TSHE,upper,6,50,44
2012,700,TO043,G,CompPresent,CompPresent,4,TSHE,TSHE,upper,6,50,44
2012,700,TO042,H,CompAbsent,CompAbsent,1,TSHE,TSHE,upper,5,50,45
2012,700,TO045,C,CompPresent,CompPresent,4,TSHE,TSHE,upper,4,50,46
2012,700,TO042,J,CompPresent,CompPresent,4,TSHE,TSHE,upper,3,50,47
2012,700,TO044,B,CompAbsent,CompAbsent,1,TSHE,TSHE,upper,3,50,47
2012,700,TO045,F,CompAbsent,CompPresent,2,TSHE,TSHE,upper,3,50,47
2012,700,TO045,H,CompPresent,CompAbsent,3,TSHE,TSHE,upper,3,50,47
